,Key,Level,MSE,Model,R2
245,2_2,2,0.1496682253541034,air_pressure+PPFD_Avg,0.8459554656052813
246,2_2,2,0.1452810438817269,air_pressure+PPFD_Avg,0.8634360951922083
247,2_2,2,0.13657911889059807,air_pressure+PPFD_Avg,0.8587630283343372
248,2_2,2,0.11900215562392,air_pressure+PPFD_Avg,0.8952609686197177
249,2_2,2,0.14271744796465144,air_pressure+PPFD_Avg,0.839863245014348
250,2_2,2,0.1312775581768483,air_pressure+PPFD_Avg,0.863053829140998
251,2_2,2,0.1497720783463418,air_pressure+PPFD_Avg,0.8341689610476432
252,2_2,2,0.13720165018204553,air_pressure+PPFD_Avg,0.8470340501270448
253,2_2,2,0.08970344778551248,air_pressure+PPFD_Avg,0.9203179212914382
254,2_2,2,0.17397332630546006,air_pressure+PPFD_Avg,0.8470381318204928
255,2_3,2,0.11323176676884986,PPFD_Avg+AirTC_Avg,0.8554668311531028
256,2_3,2,0.13222759172565193,PPFD_Avg+AirTC_Avg,0.864261499091432
257,2_3,2,0.1499797049853976,PPFD_Avg+AirTC_Avg,0.8642854916229309
258,2_3,2,0.15204130438566124,PPFD_Avg+AirTC_Avg,0.871305028990591
259,2_3,2,0.1339248624859673,PPFD_Avg+AirTC_Avg,0.8733716579212778
260,2_3,2,0.1685988069386384,PPFD_Avg+AirTC_Avg,0.8264713525337757
261,2_3,2,0.1545922652527362,PPFD_Avg+AirTC_Avg,0.8546835648208684
262,2_3,2,0.14424121372488055,PPFD_Avg+AirTC_Avg,0.8508396277457302
263,2_3,2,0.11832864259779392,PPFD_Avg+AirTC_Avg,0.8958537570579489
264,2_3,2,0.16083492905324084,PPFD_Avg+AirTC_Avg,0.819534443796159
265,2_3,2,0.12317736847897245,PPFD_Avg+AirTC_Avg,0.8715037879744894
266,2_3,2,0.14774561541035033,PPFD_Avg+AirTC_Avg,0.8364127067296441
267,2_3,2,0.1458944658819835,PPFD_Avg+AirTC_Avg,0.8373424406686509
268,2_3,2,0.09072495878439697,PPFD_Avg+AirTC_Avg,0.919410530083807
269,2_3,2,0.17812924714745607,PPFD_Avg+AirTC_Avg,0.8433841382486178
270,2_4,2,0.12340710385397242,PPFD_Avg+VPD,0.8424786587085245
271,2_4,2,0.1382578255630246,PPFD_Avg+VPD,0.8580711503863645
272,2_4,2,0.14591417297774012,PPFD_Avg+VPD,0.8679643338887174
273,2_4,2,0.1486253722564406,PPFD_Avg+VPD,0.8741964359547477
274,2_4,2,0.1388522917933527,PPFD_Avg+VPD,0.8687126857758355
275,2_4,2,0.15532914438069428,PPFD_Avg+VPD,0.8401290209231571
276,2_4,2,0.15061528639985342,PPFD_Avg+VPD,0.8584219173751756
277,2_4,2,0.1386288149633297,PPFD_Avg+VPD,0.8566434300494814
278,2_4,2,0.12012051535483066,PPFD_Avg+VPD,0.8942766510303752
279,2_4,2,0.15507730124795457,PPFD_Avg+VPD,0.8259948159952336
280,2_4,2,0.12033739172711878,PPFD_Avg+VPD,0.8744663959548344
281,2_4,2,0.1412193400639263,PPFD_Avg+VPD,0.8436387466773836
282,2_4,2,0.13972429430269773,PPFD_Avg+VPD,0.8442215573210545
283,2_4,2,0.0910661806752092,PPFD_Avg+VPD,0.9191074283610527
284,2_4,2,0.17172934155274777,PPFD_Avg+VPD,0.8490111015120565
285,2_5,2,0.10856596962201812,PPFD_Avg+Temp,0.8614224252948515
286,2_5,2,0.12403032850441814,PPFD_Avg+Temp,0.872676416180082
287,2_5,2,0.14808221425814058,PPFD_Avg+Temp,0.8660025040762145
288,2_5,2,0.15189499387243757,PPFD_Avg+Temp,0.8714288731481624
289,2_5,2,0.13575842017389023,PPFD_Avg+Temp,0.8716379964799477
290,2_5,2,0.15439843495566394,PPFD_Avg+Temp,0.8410869443547764
291,2_5,2,0.15529705733116647,PPFD_Avg+Temp,0.8540210616082236
292,2_5,2,0.14790609666032328,PPFD_Avg+Temp,0.8470497587561249
293,2_5,2,0.13374381423089352,PPFD_Avg+Temp,0.8822861864795289
294,2_5,2,0.1685321464545939,PPFD_Avg+Temp,0.8108977463590169
295,2_5,2,0.12601627971583684,PPFD_Avg+Temp,0.8685422915184582
296,2_5,2,0.1401243313295203,PPFD_Avg+Temp,0.8448511651608112
297,2_5,2,0.14743436677521102,PPFD_Avg+Temp,0.8356256070698552
298,2_5,2,0.09607675339635538,PPFD_Avg+Temp,0.9146566200610643
299,2_5,2,0.17026536165022876,PPFD_Avg+Temp,0.8502982706754108
300,2_6,2,0.1252624949770583,PPFD_Avg+VWC,0.8401103696133146
301,2_6,2,0.11842387445324921,PPFD_Avg+VWC,0.8784317328911161
302,2_6,2,0.152895699168608,PPFD_Avg+VWC,0.8616468498344081
